entity_id,anatomy,biological_process,cellular_component,disease,drug,effect__phenotype,exposure,gene__protein,molecular_function,pathway
alpha-glucoside transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
secondary active sulfate transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
3-hydroxyphenyl propanoate transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
folic acid transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
shikimate transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
citrate secondary active transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
high-affinity secondary active nitrite transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
auxin transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
ferric triacetylfusarinine C transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
alpha-ketoglutarate transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
amino acid:cation symporter activity,1,1,1,0,0,0,0,0,1,0
lactate transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
acetate:cation symporter activity,1,1,1,0,0,0,0,0,1,0
malate transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
L-histidine transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
L-lysine transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
"racemase and epimerase activity, acting on hydroxy acids and derivatives",1,1,1,0,0,0,0,0,1,0
arachidonic acid epoxygenase activity,1,1,1,0,0,0,0,0,1,0
DNA-binding transcription factor activity,1,1,1,0,0,0,0,0,1,0
purine ribonucleoside triphosphate binding,1,1,1,0,0,0,0,0,1,0
cyclohydrolase activity,1,1,1,0,0,0,0,0,1,0
vasoactive intestinal polypeptide receptor binding,1,1,1,0,0,0,0,0,1,0
aldehyde dehydrogenase (NAD+) activity,1,1,1,0,0,0,0,0,1,0
benzaldehyde dehydrogenase [NAD(P)+] activity,1,1,1,0,0,0,0,0,1,0
prostanoid receptor binding,1,1,1,0,0,0,0,0,1,0
transmembrane receptor protein tyrosine kinase activity,1,1,1,0,0,0,0,0,1,0
neurotrophin receptor activity,1,1,1,0,0,0,0,0,1,0
collagen receptor activity,1,1,1,0,0,0,0,0,1,0
intermediate filament binding,1,1,1,0,0,0,0,0,1,0
interleukin-1 receptor activity,1,1,1,0,0,0,0,0,1,0
transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
nucleobase transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
acetate transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism",1,1,1,0,0,0,0,0,1,0
pyrophosphate hydrolysis-driven proton transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
P-type ion transporter activity,1,1,1,0,0,0,0,0,1,0
calcium ion transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
magnesium ion transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
silver ion transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
copper ion transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
cobalt ion transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
GDP-dissociation inhibitor binding,1,1,1,0,0,0,0,0,1,0
epidermal growth factor receptor binding,1,1,1,0,0,0,0,0,1,0
MHC class I receptor activity,1,1,1,0,0,0,0,0,1,0
ATPase inhibitor activity,1,1,1,0,0,0,0,0,1,0
"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) regulator activity",1,1,1,0,0,0,0,0,1,0
tetrahydrobiopterin binding,1,1,1,0,0,0,0,0,1,0
ferric-chelate reductase activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on metal ions, NAD or NADP as acceptor",1,1,1,0,0,0,0,0,1,0
CoA-transferase activity,1,1,1,0,0,0,0,0,1,0
RNA polymerase binding,1,1,1,0,0,0,0,0,1,0
molecular adaptor activity,1,1,1,0,0,0,0,0,1,0
mRNA binding,1,1,1,0,0,0,0,0,1,0
double-stranded DNA binding,1,1,1,0,0,0,0,0,1,0
DNA N-glycosylase activity,1,1,1,0,0,0,0,0,1,0
gap junction channel activity involved in cell communication by electrical coupling,1,1,1,0,0,0,0,0,1,0
geraniol kinase activity,1,1,1,0,0,0,0,0,1,0
cation:chloride symporter activity,1,1,1,0,0,0,0,0,1,0
peroxisome targeting sequence binding,1,1,1,0,0,0,0,0,1,0
neuropeptide receptor binding,1,1,1,0,0,0,0,0,1,0
"phosphotransferase activity, for other substituted phosphate groups",1,1,1,0,0,0,0,0,1,0
thromboxane receptor activity,1,1,1,0,0,0,0,0,1,0
piRNA cluster binding,1,1,1,0,0,0,0,0,1,0
RNA stem-loop binding,1,1,1,0,0,0,0,0,1,0
ribonucleoside-diphosphate reductase activity,1,1,1,0,0,0,0,0,1,0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen",1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on X-H and Y-H to form an X-Y bond, with oxygen as acceptor",1,1,1,0,0,0,0,0,1,0
glucoside transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
amino-acid racemase activity,1,1,1,0,0,0,0,0,1,0
D-arabinose 1-dehydrogenase [NAD(P)+] activity,1,1,1,0,0,0,0,0,1,0
"DNA-binding transcription factor activity, RNA polymerase II-specific",1,1,1,0,0,0,0,0,1,0
ligand-activated transcription factor activity,1,1,1,0,0,0,0,0,1,0
signaling receptor activity,1,1,1,0,0,0,0,0,1,0
DNA-binding transcription activator activity,1,1,1,0,0,0,0,0,1,0
DNA-binding transcription repressor activity,1,1,1,0,0,0,0,0,1,0
"transferase activity, transferring one-carbon groups",1,1,1,0,0,0,0,0,1,0
adrenergic receptor activity,1,1,1,0,0,0,0,0,1,0
CXCR chemokine receptor binding,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor",1,1,1,0,0,0,0,0,1,0
nucleoside-triphosphatase activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on the CH-CH group of donors, iron-sulfur protein as acceptor",1,1,1,0,0,0,0,0,1,0
general transcription initiation factor binding,1,1,1,0,0,0,0,0,1,0
structural constituent of chitin-based cuticle,1,1,1,0,0,0,0,0,1,0
sugar-phosphatase activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors",1,1,1,0,0,0,0,0,1,0
DNA__RNA helicase activity,1,1,1,0,0,0,0,0,1,0
phosphoenolpyruvate transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
triose-phosphate transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
hexose phosphate transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
"intramolecular oxidoreductase activity, transposing C=C bonds",1,1,1,0,0,0,0,0,1,0
nitrate reductase [NAD(P)H] activity,1,1,1,0,0,0,0,0,1,0
"racemase and epimerase activity, acting on carbohydrates and derivatives",1,1,1,0,0,0,0,0,1,0
voltage-gated calcium channel activity,1,1,1,0,0,0,0,0,1,0
light-activated ion channel activity,1,1,1,0,0,0,0,0,1,0
endothelial differentiation G protein-coupled receptor binding,1,1,1,0,0,0,0,0,1,0
fusogenic activity,1,1,1,0,0,0,0,0,1,0
transforming growth factor beta-activated receptor activity,1,1,1,0,0,0,0,0,1,0
DNA secondary structure binding,1,1,1,0,0,0,0,0,1,0
DNA insertion or deletion binding,1,1,1,0,0,0,0,0,1,0
signaling receptor regulator activity,1,1,1,0,0,0,0,0,1,0
neurotransmitter receptor regulator activity,1,1,1,0,0,0,0,0,1,0
taste receptor binding,1,1,1,0,0,0,0,0,1,0
MAP kinase activity,1,1,1,0,0,0,0,0,1,0
interferon binding,1,1,1,0,0,0,0,0,1,0
"hydrolase activity, acting on acid anhydrides",1,1,1,0,0,0,0,0,1,0
hormone activity,1,1,1,0,0,0,0,0,1,0
phospholipid transporter activity,1,1,1,0,0,0,0,0,1,0
sodium:phosphate symporter activity,1,1,1,0,0,0,0,0,1,0
tRNA modification guide activity,1,1,1,0,0,0,0,0,1,0
RNA 2'-O-ribose methylation guide activity,1,1,1,0,0,0,0,0,1,0
RNA pseudouridylation guide activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor",1,1,1,0,0,0,0,0,1,0
glycerol transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
phosphatidylinositol 3-kinase activity,1,1,1,0,0,0,0,0,1,0
phosphatidylinositol phosphate kinase activity,1,1,1,0,0,0,0,0,1,0
phosphatidylinositol kinase activity,1,1,1,0,0,0,0,0,1,0
phosphatidylinositol bisphosphate kinase activity,1,1,1,0,0,0,0,0,1,0
"glutamate synthase activity, NAD(P)H as acceptor",1,1,1,0,0,0,0,0,1,0
N-acetyltransferase activity,1,1,1,0,0,0,0,0,1,0
opsonin receptor activity,1,1,1,0,0,0,0,0,1,0
complement receptor activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on the CH-NH group of donors",1,1,1,0,0,0,0,0,1,0
netrin receptor activity,1,1,1,0,0,0,0,0,1,0
beta-glucanase activity,1,1,1,0,0,0,0,0,1,0
ubiquitination-like modification-dependent protein binding,1,1,1,0,0,0,0,0,1,0
C-X-C chemokine receptor activity,1,1,1,0,0,0,0,0,1,0
pyrimidine nucleotide binding,1,1,1,0,0,0,0,0,1,0
deoxyribonucleotide binding,1,1,1,0,0,0,0,0,1,0
nitrite reductase activity,1,1,1,0,0,0,0,0,1,0
catalytic activity,1,1,1,0,0,0,0,0,1,0
single-stranded DNA helicase activity,1,1,1,0,0,0,0,0,1,0
3'-5' DNA helicase activity,1,1,1,0,0,0,0,0,1,0
nucleic acid binding,1,1,1,0,0,0,0,0,1,0
nucleoside-triphosphatase regulator activity,1,1,1,0,0,0,0,0,1,0
S-malonyltransferase activity,1,1,1,0,0,0,0,0,1,0
glucuronoside transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
glycoside-pentoside-hexuronide:cation symporter activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen",1,1,1,0,0,0,0,0,1,0
epoxide hydrolase activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on phosphorus or arsenic in donors",1,1,1,0,0,0,0,0,1,0
gamma-aminobutyric acid transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
monocarboxylate:sodium symporter activity,1,1,1,0,0,0,0,0,1,0
coreceptor activity involved in Wnt signaling pathway,1,1,1,0,0,0,0,0,1,0
sulfuric ester hydrolase activity,1,1,1,0,0,0,0,0,1,0
glycolipid transfer activity,1,1,1,0,0,0,0,0,1,0
squalene cyclase activity,1,1,1,0,0,0,0,0,1,0
intramolecular transferase activity,1,1,1,0,0,0,0,0,1,0
neuropeptide receptor activity,1,1,1,0,0,0,0,0,1,0
melanocortin receptor activity,1,1,1,0,0,0,0,0,1,0
G protein-coupled opioid receptor activity,1,1,1,0,0,0,0,0,1,0
rRNA (pseudouridine) methyltransferase activity,1,1,1,0,0,0,0,0,1,0
inositol phosphate phosphatase activity,1,1,1,0,0,0,0,0,1,0
ubiquitin-like protein ligase activity,1,1,1,0,0,0,0,0,1,0
purine nucleobase binding,1,1,1,0,0,0,0,0,1,0
sphingolipid binding,1,1,1,0,0,0,0,0,1,0
fluconazole transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
azole:proton antiporter activity,1,1,1,0,0,0,0,0,1,0
inositol hexakisphosphate kinase activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on hydrogen as donor",1,1,1,0,0,0,0,0,1,0
inositol trisphosphate phosphatase activity,1,1,1,0,0,0,0,0,1,0
"endodeoxyribonuclease activity, producing 5'-phosphomonoesters",1,1,1,0,0,0,0,0,1,0
restriction endodeoxyribonuclease activity,1,1,1,0,0,0,0,0,1,0
flap endonuclease activity,1,1,1,0,0,0,0,0,1,0
DNA translocase activity,1,1,1,0,0,0,0,0,1,0
DNA-(apurinic or apyrimidinic site) endonuclease activity,1,1,1,0,0,0,0,0,1,0
mechanosensitive cation channel activity,1,1,1,0,0,0,0,0,1,0
voltage-gated sodium channel activity,1,1,1,0,0,0,0,0,1,0
glycosphingolipid binding,1,1,1,0,0,0,0,0,1,0
serine-type peptidase activity,1,1,1,0,0,0,0,0,1,0
DNA binding,1,1,1,0,0,0,0,0,1,0
molecular template activity,1,1,1,0,0,0,0,0,1,0
"acyltransferase, acyl groups converted into alkyl on transfer",1,1,1,0,0,0,0,0,1,0
"1,4-alpha-oligoglucan phosphorylase activity",1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",1,1,1,0,0,0,0,0,1,0
2-hydroxyglutarate dehydrogenase activity,1,1,1,0,0,0,0,0,1,0
inositol tetrakisphosphate phosphatase activity,1,1,1,0,0,0,0,0,1,0
beta-glucan transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
ABC-type carbohydrate transporter activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor",1,1,1,0,0,0,0,0,1,0
peroxiredoxin activity,1,1,1,0,0,0,0,0,1,0
peroxidase activity,1,1,1,0,0,0,0,0,1,0
2-dehydropantolactone reductase activity,1,1,1,0,0,0,0,0,1,0
site-specific recombinase activity,1,1,1,0,0,0,0,0,1,0
integrase activity,1,1,1,0,0,0,0,0,1,0
ATPase-coupled ion transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
fibroblast growth factor receptor binding,1,1,1,0,0,0,0,0,1,0
structural molecule activity conferring elasticity,1,1,1,0,0,0,0,0,1,0
extracellular matrix structural constituent,1,1,1,0,0,0,0,0,1,0
ABC-type peptide transporter activity,1,1,1,0,0,0,0,0,1,0
bacteriocin transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
methylated histone binding,1,1,1,0,0,0,0,0,1,0
polyubiquitin modification-dependent protein binding,1,1,1,0,0,0,0,0,1,0
transcription factor binding,1,1,1,0,0,0,0,0,1,0
"acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity",1,1,1,0,0,0,0,0,1,0
"5-methyl-5,6,7,8-tetrahydromethanopterin-dependent methyltransferase activity",1,1,1,0,0,0,0,0,1,0
5-methyltetrahydrofolate-dependent methyltransferase activity,1,1,1,0,0,0,0,0,1,0
5-methyltetrahydropteroyltri-L-glutamate-dependent methyltransferase activity,1,1,1,0,0,0,0,0,1,0
voltage-gated ion channel activity,1,1,1,0,0,0,0,0,1,0
fluoride transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
deoxyribonuclease (pyrimidine dimer) activity,1,1,1,0,0,0,0,0,1,0
oligosaccharide transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
phosphoric ester hydrolase activity,1,1,1,0,0,0,0,0,1,0
osmosensor activity,1,1,1,0,0,0,0,0,1,0
ion channel activity,1,1,1,0,0,0,0,0,1,0
water transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
acid-ammonia (or amide) ligase activity,1,1,1,0,0,0,0,0,1,0
aminoacyl-tRNA editing activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor",1,1,1,0,0,0,0,0,1,0
protoporphyrinogen oxidase activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor",1,1,1,0,0,0,0,0,1,0
dihydroorotate dehydrogenase activity,1,1,1,0,0,0,0,0,1,0
exogenous protein binding,1,1,1,0,0,0,0,0,1,0
endodeoxyribonuclease activity,1,1,1,0,0,0,0,0,1,0
"endoribonuclease activity, producing 3'-phosphomonoesters",1,1,1,0,0,0,0,0,1,0
tRNA-specific ribonuclease activity,1,1,1,0,0,0,0,0,1,0
sphingolipid transporter activity,1,1,1,0,0,0,0,0,1,0
"exoribonuclease activity, producing 5'-phosphomonoesters",1,1,1,0,0,0,0,0,1,0
protein transporter activity,1,1,1,0,0,0,0,0,1,0
pyrimidine nucleobase binding,1,1,1,0,0,0,0,0,1,0
nucleosome binding,1,1,1,0,0,0,0,0,1,0
histone binding,1,1,1,0,0,0,0,0,1,0
chromatin DNA binding,1,1,1,0,0,0,0,0,1,0
lipid sensor activity,1,1,1,0,0,0,0,0,1,0
G-protein gated ion channel activity,1,1,1,0,0,0,0,0,1,0
mechanosensitive ion channel activity,1,1,1,0,0,0,0,0,1,0
temperature-gated ion channel activity,1,1,1,0,0,0,0,0,1,0
ion gated channel activity,1,1,1,0,0,0,0,0,1,0
"ligase activity, forming nitrogen-metal bonds",1,1,1,0,0,0,0,0,1,0
telomeric DNA binding,1,1,1,0,0,0,0,0,1,0
G-quadruplex DNA binding,1,1,1,0,0,0,0,0,1,0
sequence-specific single stranded DNA binding,1,1,1,0,0,0,0,0,1,0
double-strand__single-strand DNA junction binding,1,1,1,0,0,0,0,0,1,0
dihydroxyfluorene dioxygenase activity,1,1,1,0,0,0,0,0,1,0
adenyl nucleotide binding,1,1,1,0,0,0,0,0,1,0
farnesyltranstransferase activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on X-H and Y-H to form an X-Y bond",1,1,1,0,0,0,0,0,1,0
sweet taste receptor activity,1,1,1,0,0,0,0,0,1,0
GPCR taste receptor activity,1,1,1,0,0,0,0,0,1,0
ATP transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
ADP transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
tartrate transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
coenzyme A transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
acetyl-CoA transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
peptide-acetyl-CoA secondary active transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
disaccharide binding,1,1,1,0,0,0,0,0,1,0
deoxyribonuclease activity,1,1,1,0,0,0,0,0,1,0
glutamic-type peptidase activity,1,1,1,0,0,0,0,0,1,0
aspartic-type peptidase activity,1,1,1,0,0,0,0,0,1,0
transcription coregulator activity,1,1,1,0,0,0,0,0,1,0
"3,4-dihydroxy-5-polyprenylbenzoic acid O-methyltransferase activity",1,1,1,0,0,0,0,0,1,0
"hydrolase activity, acting on acid halide bonds, in C-halide compounds",1,1,1,0,0,0,0,0,1,0
"carbon-oxygen lyase activity, acting on polysaccharides",1,1,1,0,0,0,0,0,1,0
voltage-gated calcium channel activity involved in cardiac muscle cell action potential,1,1,1,0,0,0,0,0,1,0
pre-mRNA binding,1,1,1,0,0,0,0,0,1,0
histone deacetylase activity,1,1,1,0,0,0,0,0,1,0
NAD-dependent protein deacetylase activity,1,1,1,0,0,0,0,0,1,0
snRNA modification guide activity,1,1,1,0,0,0,0,0,1,0
rRNA modification guide activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on CH or CH2 groups",1,1,1,0,0,0,0,0,1,0
protein-cysteine S-acyltransferase activity,1,1,1,0,0,0,0,0,1,0
BH domain binding,1,1,1,0,0,0,0,0,1,0
death domain binding,1,1,1,0,0,0,0,0,1,0
intramembrane lipid transporter activity,1,1,1,0,0,0,0,0,1,0
transcription corepressor activity,1,1,1,0,0,0,0,0,1,0
sodium:proton antiporter activity,1,1,1,0,0,0,0,0,1,0
motor activity,1,1,1,0,0,0,0,0,1,0
GTPase activity,1,1,1,0,0,0,0,0,1,0
"racemase and epimerase activity, acting on amino acids and derivatives",1,1,1,0,0,0,0,0,1,0
catechol oxidase activity,1,1,1,0,0,0,0,0,1,0
protein serine__threonine__tyrosine kinase activity,1,1,1,0,0,0,0,0,1,0
ubiquitin-protein transferase activator activity,1,1,1,0,0,0,0,0,1,0
"sequence-specific DNA binding, bending",1,1,1,0,0,0,0,0,1,0
rDNA spacer replication fork barrier binding,1,1,1,0,0,0,0,0,1,0
RNA polymerase II cis-regulatory region sequence-specific DNA binding,1,1,1,0,0,0,0,0,1,0
transmembrane receptor protein serine__threonine kinase activity,1,1,1,0,0,0,0,0,1,0
acyl-CoA dehydrogenase activity,1,1,1,0,0,0,0,0,1,0
microtubule motor activity,1,1,1,0,0,0,0,0,1,0
lipo-chitin oligosaccharide transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
cysteine-type endopeptidase activity,1,1,1,0,0,0,0,0,1,0
alpha-sialidase activity,1,1,1,0,0,0,0,0,1,0
snRNA methyltransferase activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on the CH-OH group of donors, cytochrome as acceptor",1,1,1,0,0,0,0,0,1,0
salt transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
MHC class Ib protein binding,1,1,1,0,0,0,0,0,1,0
sequence-specific DNA binding,1,1,1,0,0,0,0,0,1,0
four-way junction DNA binding,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor",1,1,1,0,0,0,0,0,1,0
succinate dehydrogenase activity,1,1,1,0,0,0,0,0,1,0
single base insertion or deletion binding,1,1,1,0,0,0,0,0,1,0
"endoribonuclease activity, producing 5'-phosphomonoesters",1,1,1,0,0,0,0,0,1,0
double-stranded RNA-specific ribonuclease activity,1,1,1,0,0,0,0,0,1,0
sesquiterpene synthase activity,1,1,1,0,0,0,0,0,1,0
acylglycerol O-acyltransferase activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen",1,1,1,0,0,0,0,0,1,0
ubiquinone binding,1,1,1,0,0,0,0,0,1,0
myosin I heavy chain binding,1,1,1,0,0,0,0,0,1,0
myosin tail binding,1,1,1,0,0,0,0,0,1,0
myosin head__neck binding,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on other nitrogenous compounds as donors, iron-sulfur protein as acceptor",1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor",1,1,1,0,0,0,0,0,1,0
zinc:bicarbonate symporter activity,1,1,1,0,0,0,0,0,1,0
SUMO ligase activity,1,1,1,0,0,0,0,0,1,0
L-glutamine aminotransferase activity,1,1,1,0,0,0,0,0,1,0
alcohol dehydrogenase (NADP+) activity,1,1,1,0,0,0,0,0,1,0
C-acetyltransferase activity,1,1,1,0,0,0,0,0,1,0
acetyl-CoA C-acyltransferase activity,1,1,1,0,0,0,0,0,1,0
cytokine receptor activity,1,1,1,0,0,0,0,0,1,0
G protein-coupled chemoattractant receptor activity,1,1,1,0,0,0,0,0,1,0
phosphorus-oxygen lyase activity,1,1,1,0,0,0,0,0,1,0
isocitrate dehydrogenase activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on other nitrogenous compounds as donors, oxygen as acceptor",1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on phosphorus or arsenic in donors, disulfide as acceptor",1,1,1,0,0,0,0,0,1,0
arsenate reductase activity,1,1,1,0,0,0,0,0,1,0
inositol trisphosphate kinase activity,1,1,1,0,0,0,0,0,1,0
nuclear receptor binding,1,1,1,0,0,0,0,0,1,0
general transcription initiation factor activity,1,1,1,0,0,0,0,0,1,0
galactitol transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
fructose transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
cellobiose transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
sorbose transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
sorbitol transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
galactosamine transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
N-acetylglucosamine transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
mannose transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
gap junction channel activity involved in cardiac conduction electrical coupling,1,1,1,0,0,0,0,0,1,0
2-hydroxyacyl-CoA lyase activity,1,1,1,0,0,0,0,0,1,0
thiamine:proton symporter activity,1,1,1,0,0,0,0,0,1,0
"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor",1,1,1,0,0,0,0,0,1,0
phosphoserine phosphatase activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on CH or CH2 groups, oxygen as acceptor",1,1,1,0,0,0,0,0,1,0
"endodeoxyribonuclease activity, producing 3'-phosphomonoesters",1,1,1,0,0,0,0,0,1,0
ribonucleoside-triphosphate reductase activity,1,1,1,0,0,0,0,0,1,0
"oxidoreductase activity, acting on phosphorus or arsenic in donors, with NAD(P)+ as acceptor",1,1,1,0,0,0,0,0,1,0
metallocarboxypeptidase activity,1,1,1,0,0,0,0,0,1,0
alpha-L-fucosidase activity,1,1,1,0,0,0,0,0,1,0
formate transmembrane transporter activity,1,1,1,0,0,0,0,0,1,0
MHC protein binding,1,1,1,0,0,0,0,0,1,0
potassium channel activator activity,1,1,1,0,0,0,0,0,1,0
ion channel regulator activity involved in G protein-coupled receptor signaling pathway,1,1,1,0,0,0,0,0,1,0
